CAPSULE_TEXT,GENRE_NAME,PRICE_RATE,CATALOG_PRICE,DISCOUNT_PRICE,DISPFROM,DISPEND,DISPPERIOD,VALIDFROM,VALIDEND,VALIDPERIOD,USABLE_DATE_MON,USABLE_DATE_TUE,USABLE_DATE_WED,USABLE_DATE_THU,USABLE_DATE_FRI,USABLE_DATE_SAT,USABLE_DATE_SUN,USABLE_DATE_HOLIDAY,USABLE_DATE_BEFORE_HOLIDAY,large_area_name,ken_name,small_area_name,COUPON_ID_hash
b'Leisure',b'Leisure',50,600,300,2011-11-06 12:00:00,2011-11-08 12:00:00,2,2011-11-10,2012-03-31,142.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,kansai,hyogo,hyogo,1554c8a210dcc1c74ac439365e117936
b'Delivery service',b'Delivery service',55,8860,3980,2011-11-09 12:00:00,2011-11-11 12:00:00,2,,,,,,,,,,,,,hokkaido,hokkaido,hokkaido,1a82dd59377c0fc013c90dfc87970cff
b'Delivery service',b'Delivery service',50,9960,4980,2011-11-13 12:00:00,2011-11-15 12:00:00,2,,,,,,,,,,,,,hokkaido,hokkaido,hokkaido,5f66d603ecf06c213f9d13c8fee62d0e
b'Hair salon',b'Hair salon',70,14700,4410,2011-11-02 12:00:00,2011-11-06 12:00:00,4,2011-11-08,2012-04-29,173.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,osaka,osaka_minami,dc7409ad5fda33cb013b838ee0adc679
b'Hotel',b'Hotel and Japanese hotel',50,6000,2980,2011-11-04 12:00:00,2011-11-07 12:00:00,3,2011-11-08,2012-03-28,141.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,hokushinetu,nagano,nagano,f2f7f763bb92b8a7e45b8740739e08c3
b'Hotel',b'Hotel and Japanese hotel',50,15000,7500,2011-11-05 12:00:00,2011-11-07 12:00:00,2,2011-11-08,2012-02-28,112.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,kansai,wakayama,wakayama,85c08d3f67dfe3846ba8097a13d2afd3
b'Hair salon',b'Hair salon',70,12590,3700,2011-11-13 12:00:00,2011-11-18 12:00:00,5,2011-11-19,2012-05-15,178.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,osaka,osaka_minami,ae9e77ed742b35cd22980e083db6396d
b'Hotel',b'Hotel and Japanese hotel',50,5700,2850,2011-11-04 12:00:00,2011-11-05 12:00:00,1,2011-11-06,2012-02-29,115.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,kyusyu,kumamoto,kumamoto,b00bca80aba557deb8e4704c7cbce25a
b'Other',b'Other coupon',53,6380,2980,2011-11-07 12:00:00,2011-11-09 12:00:00,2,2011-11-10,2012-01-08,59.0,,,,,,,,,,tyugoku,hiroshima,hiroshima,a9c4b3d59d3fe6cc5f923e964530c072
b'Other',b'Other coupon',63,2080,760,2011-11-08 12:00:00,2011-11-10 12:00:00,2,2011-11-11,2011-11-30,19.0,,,,,,,,,,tokai,shizuoka,shizuoka,9fffabf15bccdbbcff83e5f312d81e4c
b'Spa',b'Spa',80,25000,4900,2011-11-04 12:00:00,2011-11-09 12:00:00,5,2011-11-10,2012-05-05,177.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,kanto,tokyo,tokyo_ikebukuro,5d335fac9695708449d9a8bd9d234c85
b'Spa',b'Spa',78,15750,3400,2011-11-09 12:00:00,2011-11-14 12:00:00,5,2011-11-15,2012-05-11,178.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,kanto,tokyo,tokyo_ikebukuro,12579be8eb6017e934c2717e2f2406b1
b'Nail and eye salon',b'Nail and eye salon',78,15600,3400,2011-11-22 12:00:00,2011-11-27 12:00:00,5,2011-11-28,2012-05-24,178.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,kanto,tokyo,tokyo_ikebukuro,a150b80bd8094e9360f52ed8b1184d16
b'Hotel',b'Hotel and Japanese hotel',60,40200,15960,2011-11-04 12:00:00,2011-11-06 12:00:00,2,2011-11-07,2012-03-31,145.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,hokushinetu,nagano,nagano,b0507279d4e49079968f21c4a61fd82e
b'Hotel',b'Hotel and Japanese hotel',65,10000,3500,2011-11-04 12:00:00,2011-11-06 12:00:00,2,2011-11-07,2012-04-27,172.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hokkaido,hokkaido,hokkaido,f72604c4efffdf124b431a843925ead5
b'Relaxation',b'Relaxation',71,21000,6000,2011-11-06 12:00:00,2011-11-09 12:00:00,3,2011-11-10,2012-02-27,109.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,kanto,tokyo,tokyo_shibuya,1ca9cc79c5ba183253fd23394d654a43
b'Japanese hotel',b'Hotel and Japanese hotel',54,43680,19800,2011-11-01 12:00:00,2011-11-03 12:00:00,2,2011-11-04,2012-04-27,175.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kanto,tochigi,tochigi,609d62204cbc365e6260888f9539d4ba
b'Japanese hotel',b'Hotel and Japanese hotel',50,10500,5250,2011-11-06 12:00:00,2011-11-07 12:00:00,1,2011-11-08,2012-04-27,171.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,tyugoku,shimane,shimane,b1994f61b93d73863d05fbd9209e91a8
b'Hotel',b'Hotel and Japanese hotel',65,11750,4000,2011-11-01 12:00:00,2011-11-03 12:00:00,2,2011-11-04,2012-04-27,175.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,kanagawa,kanagawa_kawasaki,9b681e780d10257cf759f220440beb0c
b'Food',b'Food',51,7350,3600,2011-11-18 12:00:00,2011-11-22 12:00:00,4,2011-12-01,2012-01-31,61.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kyusyu,okinawa,okinawa,d40313eac8aa5f34f05e010eb6e15ea1
b'Resort inn',b'Hotel and Japanese hotel',50,16000,8000,2011-11-04 12:00:00,2011-11-06 12:00:00,2,2011-11-15,2012-04-27,164.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kanto,tochigi,tochigi,958713ed291607f15e12ce7f1feb15d4
b'Hotel',b'Hotel and Japanese hotel',52,6350,3000,2011-11-06 12:00:00,2011-11-08 12:00:00,2,2011-11-09,2012-05-05,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tokai,aichi,aichi,51f7fcc35166146a73efce38fb2484d3
b'Hotel',b'Hotel and Japanese hotel',54,9975,4500,2011-11-02 12:00:00,2011-11-04 12:00:00,2,2011-11-05,2012-05-01,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tokai,aichi,aichi,dc148be2a118ee35d2bf413867d4c97e
b'Hotel',b'Hotel and Japanese hotel',50,6000,3000,2011-11-08 12:00:00,2011-11-10 12:00:00,2,2011-11-11,2012-04-30,171.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hokkaido,hokkaido,hokkaido,1793466e6dd7ad2fb16c893e835a3c85
b'Food',b'Food',50,7875,3900,2011-11-26 12:00:00,2011-11-30 12:00:00,4,2011-12-01,2012-01-31,61.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kyusyu,okinawa,okinawa,b07d34a4257dcbb5544cf08b73e71833
b'Hotel',b'Hotel and Japanese hotel',61,13050,4980,2011-11-07 12:00:00,2011-11-09 12:00:00,2,2011-11-10,2012-05-06,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tokai,mie,mie,d63597cbd38f4e526d8d6bc55b8b727a
b'Hotel',b'Hotel and Japanese hotel',52,12705,5980,2011-11-11 12:00:00,2011-11-12 12:00:00,1,2011-11-13,2012-05-09,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tokai,mie,mie,f33ce02592eceb12ddd68375e195b528
b'Hotel',b'Hotel and Japanese hotel',50,23730,11800,2011-11-19 12:00:00,2011-11-21 12:00:00,2,2011-11-22,2012-02-29,99.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,tokai,shizuoka,shizuoka,338afd25a8072d849eaa915b7178945a
b'Hotel',b'Hotel and Japanese hotel',50,10162,4980,2011-11-28 12:00:00,2011-11-29 12:00:00,1,2011-11-30,2012-05-26,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tokai,mie,mie,48f99547e6ffb1ca7e1ee6d3379d4418
b'Leisure',b'Leisure',50,1300,650,2011-11-02 12:00:00,2011-11-03 12:00:00,1,2011-11-04,2012-03-18,135.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tokai,shizuoka,shizuoka,5b98444104fd00d955f65b52d8797309
b'Delivery service',b'Delivery service',55,3050,1360,2011-11-04 12:00:00,2011-11-07 12:00:00,3,,,,,,,,,,,,,hokushinetu,toyama,toyama,c0bf3fa3bc7c5dd8fd8b40b35e33e9e4
b'Delivery service',b'Delivery service',50,4300,2150,2011-11-06 12:00:00,2011-11-08 12:00:00,2,,,,,,,,,,,,,kanto,saitama,saitama,2b667c4349798239937d3838949b91bc
b'Hotel',b'Hotel and Japanese hotel',50,8700,4300,2011-11-01 12:00:00,2011-11-03 12:00:00,2,2011-11-04,2012-01-31,88.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tokai,mie,mie,c17d3c3e2be6eff3c62684bd9d6c7225
b'Delivery service',b'Delivery service',50,4300,2150,2011-11-03 12:00:00,2011-11-05 12:00:00,2,,,,,,,,,,,,,kanto,saitama,saitama,133d955f83791b63e0cc3ae014191a37
b'Delivery service',b'Delivery service',66,3000,999,2011-11-01 12:00:00,2011-11-03 12:00:00,2,,,,,,,,,,,,,kanto,saitama,saitama,580b4ea72912e42edc91028849b93785
b'Other',b'Other coupon',60,2500,980,2011-11-01 12:00:00,2011-11-04 12:00:00,3,2011-11-07,2011-12-07,30.0,,,,,,,,,,kanto,tokyo,tokyo_shibuya,4fd054a946ae66cc4213c5cf474c7939
b'Delivery service',b'Delivery service',79,7220,1500,2011-11-01 12:00:00,2011-11-03 12:00:00,2,,,,,,,,,,,,,kanto,tokyo,tokyo_ginza,fa8d2f5ae6c11cfac2e11089beb71513
b'Japanese hotel',b'Hotel and Japanese hotel',50,9950,4900,2011-11-04 12:00:00,2011-11-05 12:00:00,1,2011-11-06,2012-02-28,114.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,tokai,aichi,aichi,20a181d517ca8c37044a4017034e664e
b'Delivery service',b'Delivery service',76,6300,1500,2011-11-06 12:00:00,2011-11-08 12:00:00,2,,,,,,,,,,,,,kanto,tokyo,tokyo_ginza,7d0da90cb55b3ca1dcd3e4457a429afa
b'Delivery service',b'Delivery service',80,7640,1500,2011-11-03 12:00:00,2011-11-05 12:00:00,2,,,,,,,,,,,,,kanto,tokyo,tokyo_ginza,86b5b65fe69cc96ffb58bbc610a45d26
b'Delivery service',b'Delivery service',52,3140,1480,2011-11-01 12:00:00,2011-11-03 12:00:00,2,,,,,,,,,,,,,kansai,nara,nara,cfccd18f18b3db0aba92884a6bc78ffb
b'Delivery service',b'Delivery service',71,6900,1980,2011-11-01 12:00:00,2011-11-03 12:00:00,2,,,,,,,,,,,,,kanto,saitama,saitama,142d47795cf958966cf6ff901ac88066
b'Delivery service',b'Delivery service',88,17940,1990,2011-11-03 12:00:00,2011-11-05 12:00:00,2,,,,,,,,,,,,,kanto,saitama,saitama,eefee5149f52662943a53b3c873a0d49
b'Hotel',b'Hotel and Japanese hotel',52,8925,4200,2011-11-01 12:00:00,2011-11-03 12:00:00,2,2011-11-04,2012-03-31,148.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,tokai,aichi,aichi,bed826319c64bf47771f55486704579a
b'Hotel',b'Hotel and Japanese hotel',50,15650,7800,2011-11-01 12:00:00,2011-11-03 12:00:00,2,2011-11-04,2012-01-31,88.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hokkaido,hokkaido,hokkaido,6562ed2e8935e18c6bdb3d5b52c4c020
b'Food',b'Food',51,6000,2929,2011-11-06 12:00:00,2011-11-08 12:00:00,2,2011-11-09,2012-03-22,134.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_ikebukuro,83b48f60e4b99e4c30e3aaec980ad083
b'Hotel',b'Hotel and Japanese hotel',50,8580,4290,2011-11-04 12:00:00,2011-11-05 12:00:00,1,2011-11-06,2012-05-02,178.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,shikoku,tokushima,tokushima,6d91138b2fa4c8984e283d1f988a93c2
b'Resort inn',b'Hotel and Japanese hotel',50,15800,7900,2011-11-07 12:00:00,2011-11-09 12:00:00,2,2011-11-10,2012-04-27,169.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kanto,tochigi,tochigi,6e4ed48535fe20253bb6ceb2a7c73bdf
b'Hair salon',b'Hair salon',70,16800,5000,2011-11-01 12:00:00,2011-11-05 12:00:00,4,2011-11-07,2012-04-30,175.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tokai,aichi,aichi,643ff35a90038eed8f8e73394b9f4558
b'Hair salon',b'Hair salon',73,15750,4200,2011-11-04 12:00:00,2011-11-08 12:00:00,4,2011-11-09,2012-05-05,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,osaka,osaka_kita,eec6cd06a8f77a0347cc428d1670f5c0
b'Hotel',b'Hotel and Japanese hotel',51,12400,6000,2011-11-01 12:00:00,2011-11-04 12:00:00,3,2011-12-01,2012-04-26,147.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,hokushinetu,ishikawa,ishikawa,05b345e43775fb813db606c1f57b0ec2
b'Delivery service',b'Delivery service',50,3360,1680,2011-11-06 12:00:00,2011-11-08 12:00:00,2,,,,,,,,,,,,,tohoku,miyagi,miyagi,5435edf9dd7e866cbaa036a5f48fc4fe
b'Other',b'Other coupon',73,12600,3300,2011-11-07 12:00:00,2011-11-09 12:00:00,2,2011-11-10,2012-05-06,178.0,,,,,,,,,,kansai,osaka,osaka_minami,5d4c2aa736f57b27c208aa334f2b2157
b'Spa',b'Spa',64,8400,2980,2011-11-03 12:00:00,2011-11-07 12:00:00,4,2011-11-09,2012-04-30,173.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,tokai,aichi,aichi,2f05267a75a19290f9898c2677245820
b'Delivery service',b'Delivery service',50,4980,2480,2011-11-07 12:00:00,2011-11-09 12:00:00,2,,,,,,,,,,,,,tohoku,miyagi,miyagi,3ada3e781c1b19eec7fe0d660fec3108
b'Delivery service',b'Delivery service',50,3690,1840,2011-11-13 12:00:00,2011-11-15 12:00:00,2,,,,,,,,,,,,,tohoku,hukushima,hukushima,ceef3907d9ea287801888c1b4f6c8dbe
b'Japanese hotel',b'Hotel and Japanese hotel',52,25000,12000,2011-11-04 12:00:00,2011-11-06 12:00:00,2,2011-11-07,2012-02-29,114.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,kyusyu,ooita,ooita,e4581ab86650f6d76fe8801e61efa0b5
b'Food',b'Food',52,8750,4200,2011-12-20 12:00:00,2011-12-27 12:00:00,7,2011-12-28,2012-06-23,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,hyogo,hyogo,e4c00d3ce80ed2a11aa8f922e5c9ca64
b'Nail and eye salon',b'Nail and eye salon',77,21105,4800,2011-11-02 12:00:00,2011-11-06 12:00:00,4,2011-11-08,2012-04-30,174.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,tokai,aichi,aichi,ead5f8d25cc50508a2b8e5fe796ee77d
b'Lesson',b'Lesson',67,20000,6600,2011-11-04 12:00:00,2011-11-06 12:00:00,2,2011-11-07,2011-12-06,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shibuya,fe040db65dfff2e9639643319cad3e08
b'Relaxation',b'Relaxation',59,9800,3980,2011-11-02 12:00:00,2011-11-05 12:00:00,3,2011-11-06,2012-02-03,89.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shibuya,79fc34c97413b0aada572c94ca1ac009
b'Lesson',b'Lesson',72,109200,30000,2011-11-01 12:00:00,2011-11-04 12:00:00,3,2011-12-03,2012-03-03,91.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kanto,tokyo,tokyo_shibuya,c40674c00399f1a1d38918f2578a148b
b'Hair salon',b'Hair salon',65,15230,5300,2011-11-02 12:00:00,2011-11-05 12:00:00,3,2011-11-06,2012-02-29,115.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kyusyu,okinawa,okinawa,9d3b98515365916269013265d6cc5536
b'Hair salon',b'Hair salon',76,4515,1050,2011-11-05 12:00:00,2011-11-09 12:00:00,4,2011-11-10,2012-05-06,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,osaka,osaka_minami,752ac8928ad5cf05f7cc5eda0c2535d1
b'Hotel',b'Hotel and Japanese hotel',59,16170,6500,2011-11-03 12:00:00,2011-11-05 12:00:00,2,2011-11-09,2012-04-30,173.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kanto,kanagawa,kanagawa_kawasaki,4bb035e0319adad931e101783c04fd5e
b'Relaxation',b'Relaxation',50,7875,3900,2011-11-02 12:00:00,2011-11-05 12:00:00,3,2011-11-06,2012-02-29,115.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hokkaido,hokkaido,hokkaido,94df8885eb457430754a9bbe9bc0a0d4
b'Hair salon',b'Hair salon',73,11025,2940,2011-11-09 12:00:00,2011-11-13 12:00:00,4,2011-11-14,2012-05-10,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,osaka,osaka_minami,70f9db7a05539e9e4ff796bbfb64a7d5
b'Hotel',b'Hotel and Japanese hotel',56,11340,4900,2011-11-01 12:00:00,2011-11-03 12:00:00,2,2011-11-04,2012-03-31,148.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,saitama,saitama,a64d44f4e01092ce9cae9b8e447af74e
b'Hotel',b'Hotel and Japanese hotel',52,10500,4980,2011-11-06 12:00:00,2011-11-08 12:00:00,2,2011-11-09,2012-04-30,173.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kanto,kanagawa,kanagawa_kawasaki,1bfca54f57b633dc326eb7364cea55bd
b'Hair salon',b'Hair salon',66,14500,4900,2011-11-04 12:00:00,2011-11-08 12:00:00,4,2011-11-09,2012-05-05,178.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,hyogo,hyogo,e5b35a049ef4b53dcdedf67edd4444f2
b'Hotel',b'Hotel and Japanese hotel',55,15600,6980,2011-11-02 12:00:00,2011-11-04 12:00:00,2,2011-11-05,2012-04-27,174.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,kanto,kanagawa,kanagawa_kawasaki,ec4d96476f3c65b326c4416674c81383
b'Hotel',b'Hotel and Japanese hotel',50,8500,4250,2011-11-04 12:00:00,2011-11-07 12:00:00,3,2011-11-08,2012-04-27,171.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,kanto,tokyo,tokyo_ginza,3124032f552acc0930a67d4d6574b3fb
b'Hotel',b'Hotel and Japanese hotel',50,8500,4250,2011-11-17 12:00:00,2011-11-21 12:00:00,4,2011-11-22,2012-04-27,157.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,kanto,tokyo,tokyo_ginza,d58aa4eff4c264c04ecc66441032f941
b'Lesson',b'Lesson',85,69300,9980,2011-11-01 12:00:00,2011-11-05 12:00:00,4,2011-11-06,2012-04-22,168.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,kansai,osaka,osaka_kita,51b05d3ff0c6906f83a9f664f24d7a5a
b'Hotel',b'Hotel and Japanese hotel',53,18795,8750,2011-11-01 12:00:00,2011-11-04 12:00:00,3,2011-11-07,2012-03-16,130.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,kanto,tokyo,tokyo_ikebukuro,28856826a991750e7b94bfab7ebb2f79
b'Hotel',b'Hotel and Japanese hotel',53,18795,8750,2011-11-19 12:00:00,2011-11-23 12:00:00,4,2011-11-24,2012-03-16,113.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,kanto,tokyo,tokyo_ikebukuro,cdf780d5d1753a1525a93a9c1546ce6c
b'Relaxation',b'Relaxation',56,13640,5880,2011-11-02 12:00:00,2011-11-05 12:00:00,3,2011-11-06,2012-04-05,151.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,hyogo,hyogo,7094d70110bfef78506f9ca5464ae130
b'Lesson',b'Lesson',87,149700,18000,2011-11-01 12:00:00,2011-11-05 12:00:00,4,2011-11-06,2012-05-02,178.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,osaka,osaka_kita,2a2c0eb809ef3255b91d2dedee0074ad
b'Hotel',b'Hotel and Japanese hotel',72,23100,6300,2011-11-01 12:00:00,2011-11-03 12:00:00,2,2011-11-04,2012-02-29,117.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,kyusyu,nagasaki,nagasaki,84669d2e25c8e311070b78ebf159313a
b'Hair salon',b'Hair salon',60,10900,4360,2011-11-14 12:00:00,2011-11-18 12:00:00,4,2011-11-19,2012-05-13,176.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,kyoto,kyoto,1e29edb78f07aed1c88f402ffbfad523
b'Hair salon',b'Hair salon',56,16800,7350,2011-11-07 12:00:00,2011-11-10 12:00:00,3,2011-11-11,2012-01-31,81.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shibuya,688355a9e671a63289f5404d11b423ce
b'Hair salon',b'Hair salon',63,11000,3980,2011-11-11 12:00:00,2011-11-15 12:00:00,4,2011-11-16,2012-03-14,119.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kansai,osaka,osaka_kita,4d2d4336277e00d00b3fad2678abbde5
b'Lesson',b'Lesson',50,39800,19900,2011-11-04 12:00:00,2011-11-08 12:00:00,4,,,,,,,,,,,,,kanto,tokyo,tokyo_shibuya,0c2894c34ddd19fbcd380b56e7fa42b1
b'Hotel',b'Hotel and Japanese hotel',59,24000,9800,2011-11-01 12:00:00,2011-11-04 12:00:00,3,2011-11-06,2012-05-01,177.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,kyusyu,hukuoka,hukuoka,a81ab94c8511ca93ea7a78d3191241fa
b'Delivery service',b'Delivery service',50,1998,980,2011-11-15 12:00:00,2011-11-17 12:00:00,2,,,,,,,,,,,,,kyusyu,hukuoka,hukuoka,bc7ba6d4971943b5f6e2b5f1dc1d8494
b'Delivery service',b'Delivery service',50,1998,980,2011-11-07 12:00:00,2011-11-09 12:00:00,2,,,,,,,,,,,,,kyusyu,hukuoka,hukuoka,624dc10c110bb40fb9d320d447885b19
b'Delivery service',b'Delivery service',50,2499,1240,2011-11-08 12:00:00,2011-11-10 12:00:00,2,,,,,,,,,,,,,kyusyu,hukuoka,hukuoka,60f91418b42fd45274bfb4b815203ca7
b'Delivery service',b'Delivery service',50,2300,1150,2011-11-24 12:00:00,2011-11-26 12:00:00,2,,,,,,,,,,,,,kyusyu,hukuoka,hukuoka,8f5d6421e813b90df2b7ef57df1af43e
b'Hotel',b'Hotel and Japanese hotel',68,24750,7800,2011-11-07 12:00:00,2011-11-09 12:00:00,2,2011-11-10,2012-04-27,169.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hokushinetu,nagano,nagano,ab914f4a95accf6f0de48f0e62f0fb53
b'Delivery service',b'Delivery service',50,5670,2830,2011-11-15 12:00:00,2011-11-17 12:00:00,2,,,,,,,,,,,,,hokkaido,hokkaido,hokkaido,eaff337819aef42a20485de792cd8597
b'Hair salon',b'Hair salon',50,2625,1300,2011-11-05 12:00:00,2011-11-07 12:00:00,2,2011-11-08,2012-01-31,84.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,kyusyu,hukuoka,hukuoka,49e3773495d3e6c41fcb98e5fa48a910
b'Hotel',b'Hotel and Japanese hotel',55,14700,6500,2011-11-06 12:00:00,2011-11-08 12:00:00,2,2011-11-09,2012-03-31,143.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kyusyu,okinawa,okinawa,fa73d89b24942d4d14412ede5fac7f1c
b'Japanese hotel',b'Hotel and Japanese hotel',50,32550,16275,2011-11-07 12:00:00,2011-11-09 12:00:00,2,2011-11-10,2012-01-31,82.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,shikoku,kagawa,kagawa,2a5fba466c029ab2005239d9ba376935
b'Hotel',b'Hotel and Japanese hotel',50,19460,9730,2011-11-03 12:00:00,2011-11-06 12:00:00,3,2011-12-01,2012-03-31,121.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,hokushinetu,ishikawa,ishikawa,fad2cb3f499222cdbac45bd3d1d71d12
b'Nail and eye salon',b'Nail and eye salon',50,7900,3950,2011-11-03 12:00:00,2011-11-06 12:00:00,3,2011-11-07,2012-02-04,89.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shinjuku,0bcf021fdba0db4348d3c7f25a751e8f
b'Hair salon',b'Hair salon',70,10500,3150,2011-11-10 12:00:00,2011-11-14 12:00:00,4,2011-11-16,2012-03-30,135.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,kansai,osaka,osaka_minami,6e135396feba83ea3a473338d12eb571
b'Lesson',b'Lesson',74,76650,19800,2011-11-05 12:00:00,2011-11-08 12:00:00,3,2011-11-09,2012-05-05,178.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,saitama,saitama,da30855058c5d8c4a8d56467cd2d93f2
b'Hotel',b'Hotel and Japanese hotel',50,16800,8400,2011-11-30 12:00:00,2011-12-02 12:00:00,2,2011-12-03,2012-04-20,139.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,tohoku,akita,akita,949c551bd047e4b60d05289cd89d2261
b'Hair salon',b'Hair salon',60,7350,2940,2011-11-04 12:00:00,2011-11-07 12:00:00,3,2011-11-08,2012-02-29,113.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kyusyu,hukuoka,hukuoka,5fd61e62ae5acc4dc07b094249a84eaf
b'Food',b'Food',50,4283,2141,2011-11-02 12:00:00,2011-11-04 12:00:00,2,2011-11-05,2012-05-01,178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kanto,tokyo,tokyo_shinjuku,1d90c3415d36c8c10f91d1b2235d5115
